,A,B,C,D
2002-09-05,-34.105242335822524,-48.48153938144089,-35.13335553846645,-45.1696788995898
2002-09-06,-33.40965007595448,-49.53490414361396,-34.552681627926084,-46.899490346172165
2002-09-07,-33.207861709894644,-49.56071464236042,-35.81441531339705,-44.57137136040801
2002-09-08,-35.12432214133071,-49.691082275586496,-37.704327556252956,-44.79823181884627
2002-09-09,-36.49227323576688,-49.86899306030644,-37.42178359091544,-44.14272383083899
2002-09-10,-34.92596423000591,-49.130283819918425,-36.930059241288234,-42.85469265438957
2002-09-11,-34.971343181706445,-48.57871603114137,-37.58351893513071,-44.00112170289257
2002-09-12,-33.901055946151054,-48.64551954938665,-38.58126777288204,-44.297161205635916
2002-09-13,-34.34243938953649,-48.48430830592474,-39.356667739178214,-45.208319225834046
2002-09-14,-35.877290709933085,-47.95109871994637,-38.65621979922189,-46.008692763419525
2002-09-15,-37.69726604091295,-49.01752783950459,-38.79516492862684,-46.165230890347196
2002-09-16,-37.36601843510641,-49.18902456470505,-37.45515862299574,-45.30686812416974
2002-09-17,-37.011196195452555,-49.682334727042445,-36.40623133910832,-44.41834339724731
2002-09-18,-35.63561533910293,-47.72667350171656,-38.164234716178576,-43.787155669817224
2002-09-19,-34.9807793610454,-46.83188048500079,-38.04325334672998,-43.545099982086306
2002-09-20,-35.20976622237265,-45.02104803464754,-37.41009150296086,-42.56870238862409
2002-09-21,-36.2824912062811,-44.28122387383567,-37.25152080101556,-44.19101727420201
2002-09-22,-36.626114541491326,-45.65815963179694,-37.22139653158428,-43.82801937607984
2002-09-23,-36.161493495359174,-44.98169820776488,-38.1922268632033,-44.376533114554896
2002-09-24,-35.9463545387033,-43.925593832339764,-38.55400715877042,-42.08569545011584
2002-09-25,-34.9146710906091,-46.643033540708686,-39.667429295755575,-41.95129085446276
2002-09-26,-35.8233856841113,-47.11798863202634,-40.11708254993292,-42.531924054621825
